"G magnitude","correction term DR2","correction term EDR3"
9.74,0.0125206595174082,0.00352090417883364
9.75,0.0125051903639045,0.00354228269856927
9.76,0.0124912471641962,0.00356265939580138
9.77,0.012478848486561,0.00358188596263681
9.78,0.0124678994533974,0.00360006389962448
9.79,0.0124582767118419,0.00361736842480432
9.8,0.012449856909031,0.00363397475621628
9.81,0.0124425166921015,0.0036500581119003
9.82,0.01243613270819,0.00366579370989632
9.83,0.012430581604433,0.00368135676824429
9.84,0.0124257400279673,0.00369692250498415
9.85,0.0124214845786537,0.0037126708184545
9.86,0.01241769166725,0.00372880032818857
9.87,0.01241423327515,0.00374549333779946
9.88,0.0124109638553927,0.00376284816602508
9.89,0.0124077334789289,0.00378094213538457
9.9,0.0124043922167091,0.00379985256839706
9.91,0.0124007901396842,0.00381965678758166
9.92,0.0123967773188046,0.00384043211545753
9.93,0.0123922035242971,0.00386228564621474
9.94,0.0123869173234926,0.00388544356072733
9.95,0.012380766982998,0.00391016181154027
9.96,0.0123736007694203,0.00393669635119856
9.97,0.0123652669493665,0.00396530313224716
9.98,0.0123556221216392,0.00399611987925764
9.99,0.0123445562138247,0.00402881140490776
10,0.0123319674857046,0.00406292429390185
10.01,0.0123177541755271,0.00409800726278456
10.02,0.0123018140262644,0.00413365806042745
10.03,0.0122840442856123,0.00416952346802903
10.04,0.0122643421797334,0.00420525239862808
10.05,0.0122426049347898,0.00424049376526345
10.06,0.0122187297769439,0.0042748964809739
10.07,0.0121926139323581,0.00430810945879826
10.08,0.0121641848891712,0.00433987604250539
10.09,0.0121334911991915,0.00437031573832665
10.1,0.0121006120387342,0.00439960659269567
10.11,0.0120656269466454,0.00442789076151827
10.12,0.0120286154775331,0.00445530884024257
10.13,0.0119896571860055,0.00448200142431664
10.14,0.0119488316266708,0.00450810910918861
10.15,0.011906218354137,0.00453377249030657
10.16,0.0118618969230124,0.00455913216311861
10.17,0.0118159468879052,0.00458432872307284
10.18,0.0117684479380267,0.00460948943987918
10.19,0.0117194904186741,0.00463466769583027
10.2,0.0116692052804348,0.00465982120962228
10.21,0.011617733591568,0.00468488711548684
10.22,0.0115652164203328,0.00470980254765552
10.23,0.0115117948349884,0.00473450464035997
10.24,0.0114576099037941,0.00475893052783177
10.25,0.011402802695009,0.00478301734430253
10.26,0.0113475144481404,0.00480668527043865
10.27,0.0112918870876882,0.0048297866726456
10.28,0.0112360627094004,0.00485215696376366
10.29,0.0111801654556818,0.00487363281127771
10.3,0.0111242476555651,0.00489405590125114
10.31,0.0110683436847398,0.00491326917439194
10.32,0.0110124879188953,0.00493111557140813
10.33,0.0109567147337211,0.0049474380330077
10.34,0.0109010585333038,0.00496207668858685
10.35,0.010845554374863,0.00497480700736961
10.36,0.0107902379687514,0.00498533979840789
10.37,0.0107351450537188,0.00499338305944179
10.38,0.010680311368515,0.00499864478821138
10.39,0.0106257813624578,0.00500094969266191
10.4,0.0105716343271383,0.00500058932155933
10.41,0.0105179582647153,0.00499797193387472
10.42,0.0104648411778273,0.00499350574112385
10.43,0.0104123710801376,0.00498759786334956
10.44,0.0103606359963347,0.00498065432912179
10.45,0.0103097239515862,0.00497308111955513
10.46,0.0102597229710597,0.00496528421576419
10.47,0.0102107210799231,0.00495766959886354
10.48,0.0101628063033439,0.00495064324996779
10.49,0.0101160666664899,0.00494461115019153
10.5,0.0100705750329602,0.00493985688060697
10.51,0.0100263432941822,0.00493620668597217
10.52,0.00998336687642429,0.00493349346642413
10.53,0.00994164088005772,0.0049315823859552
10.54,0.00990116040545356,0.00493033860855774
10.55,0.00986192055298286,0.00492962729822411
10.56,0.00982391642301673,0.00492931361894664
10.57,0.00978714311592626,0.0049292627347177
10.58,0.00975159573208254,0.00492933980952963
10.59,0.00971726934005895,0.00492941315534538
10.6,0.00968413987611908,0.00492939929038588
10.61,0.00965210894132734,0.00492919034793376
10.62,0.00962105970398728,0.00492865741217683
10.63,0.0095908753324025,0.00492767156730289
10.64,0.00956143899487656,0.00492610389749972
10.65,0.00953263385971304,0.00492382548695513
10.66,0.00950434309521555,0.00492070741985689
10.67,0.00947644985659957,0.00491662207611156
10.68,0.00944883699805506,0.00491147163715663
10.69,0.00942138707274638,0.00490518808596058
10.7,0.00939398262074989,0.00489770470121063
10.71,0.00936652579855871,0.00488898658179001
10.72,0.0093389972283335,0.00487912610736598
10.73,0.00931139714865173,0.00486824747780181
10.74,0.00928372579809088,0.0048564748929608
10.75,0.00925598341522844,0.0048439325527062
10.76,0.00922817019917759,0.00483074856386735
10.77,0.00920028619119429,0.00481706666113767
10.78,0.00917233139307022,0.00480303448617666
10.79,0.00914430580659703,0.0047887996806438
10.8,0.00911620943356638,0.00477450988619857
10.81,0.00908804262187231,0.00476032859308294
10.82,0.00905980710381829,0.00474648268586872
10.83,0.00903150495781014,0.00473321489771023
10.84,0.00900313835700769,0.00472075858111711
10.85,0.00897470985358669,0.00470930956602041
10.86,0.00894622209447692,0.00469905430170649
10.87,0.0089176777266081,0.00469017923746174
10.88,0.00888907939691,0.00468287082257255
10.89,0.00886042975231236,0.00467731550632527
10.9,0.00883173143974494,0.0046736997380063
10.91,0.00880298710613749,0.00467220996690202
10.92,0.00877419910017018,0.00467303418660931
10.93,0.00874536895730841,0.00467632896939839
10.94,0.00871649835451735,0.00468220889666522
10.95,0.00868758898875077,0.00469078657093373
10.96,0.00865864255696242,0.00470217459472786
10.97,0.00862966075610609,0.00471648557057152
10.98,0.00860064528313554,0.00473383210098865
10.99,0.00857159783500454,0.00475432678850318
11,0.00854252012571665,0.00477808054771012
11.01,0.00851341426142053,0.00480516547083941
11.02,0.0084842822908925,0.00483559754094843
11.03,0.00845512448188888,0.00486932190593555
11.04,0.00842594065264861,0.0049062664268916
11.05,0.00839673062141056,0.00494635896490746
11.06,0.00836749420641366,0.00498952738107395
11.07,0.00833823122589681,0.00503569953648193
11.08,0.0083089414980989,0.00508480329222225
11.09,0.00827962494247889,0.0051367564886002
11.1,0.00825028188337597,0.00519143688277885
11.11,0.00822091274634939,0.00524871221113566
11.12,0.00819151795695837,0.00530845021004819
11.13,0.00816209798310356,0.00537052804482704
11.14,0.00813265346205114,0.00543486059651553
11.15,0.00810318507340873,0.00550137217509006
11.16,0.0080736934967839,0.00556998709052705
11.17,0.00804417947959701,0.00564062293933952
11.18,0.00801464404051947,0.00571317046418672
11.19,0.00798508826603543,0.00578751369426453
11.2,0.00795551324262907,0.00586353665876875
11.21,0.00792592005678453,0.00594112338689528
11.22,0.007896309794986,0.0060201579078399
11.23,0.00786668356007194,0.00610052132808604
11.24,0.00783704252029814,0.00618208306326709
11.25,0.00780738786698595,0.00626470894188536
11.26,0.00777772094581666,0.00634824951081463
11.27,0.00774804325683141,0.00643254003530012
11.28,0.00771835630678264,0.00651741511616844
11.29,0.00768866160242282,0.00660270935424613
11.3,0.00765896065050438,0.00668825735035984
11.31,0.00762925495777978,0.00677389370533613
11.32,0.00759954603100147,0.00685945302000159
11.33,0.00756983538548103,0.00694478285695586
11.34,0.00754012458973791,0.00702978074772321
11.35,0.00751041524281759,0.00711435501088062
11.36,0.00748070894476403,0.00719841386615414
11.37,0.00745100729562119,0.0072818655332699
11.38,0.00742131189543303,0.0073646182319539
11.39,0.00739162434424351,0.00744658018193228
11.4,0.00736194624209659,0.00752765960293107
11.41,0.00733227918903624,0.00760776471467637
11.42,0.00730262470776857,0.00768681139333998
11.43,0.00727298401164837,0.00776474614087678
11.44,0.00724335823569772,0.00784152968666061
11.45,0.00721374851095928,0.00791714904395825
11.46,0.00718415596748082,0.00799159779700976
11.47,0.00715458173531013,0.00806486953005513
11.48,0.00712502694449498,0.00813695782733444
11.49,0.00709549272508318,0.00820785627308768
11.5,0.00706598009553431,0.00827756949878578
11.51,0.00703648962795519,0.00834614632482324
11.52,0.00700702178286449,0.00841364661882545
11.53,0.00697757702078082,0.00848013024841781
11.54,0.00694815580079462,0.00854566011009393
11.55,0.00691875857628352,0.00861031121582026
11.56,0.0068893857991969,0.00867416160643148
11.57,0.00686003792148417,0.00873728932276229
11.58,0.00683071537547945,0.00879977434756073
11.59,0.00680141814236527,0.00886174132758252
11.6,0.00677214575217255,0.00892335957359104
11.61,0.00674289771531695,0.00898480033826304
11.62,0.0067136735422141,0.00904623487427527
11.63,0.00668447274327965,0.00910783443430446
11.64,0.00665529482892926,0.00916977027102739
11.65,0.0066261392951826,0.00923215450279733
11.66,0.00659700555928605,0.00929486480842726
11.67,0.00656789253673317,0.00935776798073777
11.68,0.00653879865566063,0.00942077906088054
11.69,0.00650972232301566,0.00948381518776076
11.7,0.0064806619457455,0.00954679350028363
11.71,0.00645161593079738,0.00960963113735436
11.72,0.00642258268511854,0.00967224523787812
11.73,0.00639356061565623,0.00973455294076013
11.74,0.00636454812935768,0.00979647138490557
11.75,0.00633554358030008,0.0098579167096577
11.76,0.00630654511108045,0.00991880105611192
11.77,0.00627755081142577,0.00997903556580171
11.78,0.00624855877106301,0.0100385313802605
11.79,0.00621956707971915,0.0100971996410218
11.8,0.00619057382712116,0.0101549514896191
11.81,0.00616157710299603,0.0102116980675858
11.82,0.00613257499707072,0.0102673505164553
11.83,0.00610356572042553,0.010321807963782
11.84,0.00607454796955408,0.0103749214812032
11.85,0.00604552056230328,0.0104265301263771
11.86,0.00601648245114572,0.0104765169237785
11.87,0.00598743312705658,0.0105249407651491
11.88,0.00595837221563675,0.0105719045090474
11.89,0.00592929934248705,0.0106175110140317
11.9,0.00590021413320833,0.0106618631386605
11.91,0.00587111622821705,0.0107050622747487
11.92,0.00584200560868823,0.0107471760790109
11.93,0.00581288259655549,0.0107882384730616
11.94,0.00578374752856803,0.0108282819117717
11.95,0.00575460074147508,0.0108673388500121
11.96,0.00572544309180137,0.0109054394775036
11.97,0.00569627751517386,0.0109426049233652
11.98,0.00566710746699506,0.010978854051566
11.99,0.00563793640930486,0.0110142050689711
12,0.00560876795680364,0.0110486610690594
12.01,0.00557960587685224,0.0110822100319235
12.02,0.00555045394344892,0.0111148392805523
12.03,0.00552131593059191,0.0111465361379349
12.04,0.00549219561227949,0.0111772879270599
12.05,0.0054630967625099,0.0112070819709165
12.06,0.0054340231552814,0.0112359055924934
12.07,0.00540497838285498,0.0112637490462146
12.08,0.00537596538368455,0.0112906070711924
12.09,0.00534698720705454,0.0113164483737659
12.1,0.00531804697539129,0.0113412344192219
12.11,0.00528914781112115,0.0113649266728474
12.12,0.00526029283667049,0.0113874865999295
12.13,0.00523148517446566,0.011408875665755
12.14,0.00520272794693302,0.011429055335611
12.15,0.00517402427649891,0.0114479870747844
12.16,0.00514537742303504,0.011465618741474
12.17,0.00511678310822983,0.0114818691564914
12.18,0.0050882048393587,0.0114967450974183
12.19,0.00505959803573248,0.0115102787328014
12.2,0.00503091811666198,0.0115225022311875
12.21,0.00500212050145804,0.0115334477611233
12.22,0.00497316060943149,0.0115431474911553
12.23,0.00494399385989315,0.0115516335898302
12.24,0.00491457568290004,0.0115589371618212
12.25,0.00488486175567176,0.0115650648427067
12.26,0.00485480800259047,0.0115699987989709
12.27,0.00482437035878454,0.0115737201332244
12.28,0.0047934910327408,0.011576215401278
12.29,0.00476205732637997,0.0115774929717442
12.3,0.00472994281498127,0.0115775666664356
12.31,0.0046970210738239,0.0115764503071649
12.32,0.00466316566225666,0.0115741592928558
12.33,0.00462824977322882,0.0115707452959825
12.34,0.00459214623329018,0.0115662962625699
12.35,0.0045547278530601,0.0115609017157538
12.36,0.00451586744315797,0.01155465117867
12.37,0.00447543781420316,0.0115476341744542
12.38,0.00443337692904643,0.0115399298037206
12.39,0.00438988335946407,0.0115315754769968
12.4,0.00434522082946378,0.0115225981822888
12.41,0.00429965284200276,0.011513046791601
12.42,0.00425344201583621,0.0115030577129323
12.43,0.00420685074866888,0.0114927892382803
12.44,0.00416014143820551,0.0114823996596423
12.45,0.00411357648215084,0.0114720472690159
12.46,0.00406741827820962,0.0114618903583985
12.47,0.00402192922408658,0.0114520872197876
12.48,0.00397734174339319,0.0114427540247446
12.49,0.00393376823409871,0.0114338512607367
12.5,0.00389129060300233,0.0114253484853955
12.51,0.00384999062763408,0.0114172280540028
12.52,0.00380995008552398,0.0114094723218401
12.53,0.00377125075420203,0.0114020636441893
12.54,0.00373397441119825,0.011394984376332
12.55,0.00369820283404268,0.0113882168735499
12.56,0.00366401780026531,0.0113817434911247
12.57,0.00363150106743213,0.0113755485607788
12.58,0.003600733933936,0.011369661872371
12.59,0.00357174450122622,0.0113641449135842
12.6,0.0035443498997061,0.0113590061072924
12.61,0.00351831452200848,0.0113542401160575
12.62,0.00349340276076618,0.0113498416024411
12.63,0.00346937900861204,0.0113458052290048
12.64,0.00344600765817889,0.0113421256583105
12.65,0.00342305308382446,0.0113387993621553
12.66,0.00340027923957902,0.0113358644247539
12.67,0.00337744965914539,0.011333400542738
12.68,0.00335432785795131,0.0113314892219753
12.69,0.00333070180325505,0.0113302298110181
12.7,0.00330645726963708,0.011329793029159
12.71,0.00328150448350845,0.0113303674383754
12.72,0.00325575367128018,0.0113321416006447
12.73,0.00322911505936332,0.0113353040779446
12.74,0.00320149906637494,0.0113400244038532
12.75,0.00317281687975634,0.0113463959983522
12.76,0.00314297987915486,0.011354493253024
12.77,0.00311189944421786,0.011364390559451
12.78,0.00307948695459268,0.0113761623092155
12.79,0.00304565378992667,0.0113898828939001
12.8,0.00301034045803027,0.011405643643981
12.81,0.00297360397936631,0.011423603645511
12.82,0.002935531290879,0.0114438608799244
12.83,0.00289621248278575,0.0114662011546079
12.84,0.00285573843362232,0.0114903322334358
12.85,0.00281420002192443,0.0115159618802827
12.86,0.00277168812622782,0.0115427978590228
12.87,0.00272829362506821,0.0115705479335307
12.88,0.00268410739698135,0.0115989198676808
12.89,0.00263922032050297,0.0116276214253475
12.9,0.00259372949017165,0.0116563757793352
12.91,0.00254775843584456,0.0116848121787625
12.92,0.00250143872278996,0.0117123951602609
12.93,0.00245490199897649,0.011738581073125
12.94,0.00240827991237281,0.0117628262666495
12.95,0.00236170411094753,0.0117845870901287
12.96,0.00231530624266932,0.0118033198928573
12.97,0.00226921795550683,0.0118184810241297
12.98,0.00222357089742868,0.0118295268332406
12.99,0.00217849584120966,0.0118360003136753
13,0.00213412005884919,0.0118377910356832
13.01,0.00209055764847107,0.0118348653946697
13.02,0.00204787351347213,0.0118271505099001
13.03,0.00200612025856746,0.011814563681605
13.04,0.00196535048847213,0.0117970222100147
13.05,0.00192561680790124,0.0117744433953598
13.06,0.00188697182156986,0.0117467445378707
13.07,0.00184946695369028,0.0117139598075552
13.08,0.00181314890646358,0.0116765908535303
13.09,0.00177806320158804,0.0116352561946901
13.1,0.00174425536076192,0.0115905743499289
13.11,0.00171176144311447,0.0115431529522175
13.12,0.00168057965749869,0.0114935560908321
13.13,0.00165069875019858,0.0114423369691258
13.14,0.00162210746749809,0.0113900487904512
13.15,0.00159479458326307,0.0113372420275557
13.16,0.0015687495057425,0.0112844043492563
13.17,0.00154396227756849,0.0112319606204402
13.18,0.00152042296895502,0.011180332975389
13.19,0.00149812165011608,0.011129943548384
13.2,0.00147704839126566,0.0110812144737068
13.21,0.00145719326261774,0.0110345678856389
13.22,0.00143854256410719,0.0109904156800867
13.23,0.00142106759740862,0.0109491205967014
13.24,0.00140473779960808,0.0109108464733916
13.25,0.0013895245134822,0.0108755684846987
13.26,0.00137539916466376,0.0108432536024089
13.27,0.0013623331787855,0.0108138687983085
13.28,0.00135029798148017,0.0107873810441836
13.29,0.00133926499838054,0.0107637573118206
13.3,0.00132920565511934,0.0107429645730056
13.31,0.00132009137732935,0.0107249697995249
13.32,0.0013118833633582,0.0107097057267007
13.33,0.00130450190241306,0.0106969681439996
13.34,0.00129785705641599,0.0106865186044241
13.35,0.00129185888728906,0.0106781186609766
13.36,0.00128641745695433,0.0106715298666597
13.37,0.00128144282733385,0.010666513774476
13.38,0.00127684506034969,0.0106628319374279
13.39,0.00127253421792391,0.010660245908518
13.4,0.00126842031711027,0.0106585216827092
13.41,0.00126441319548942,0.0106574430228061
13.42,0.00126042211488269,0.0106568087963732
13.43,0.00125635421354753,0.0106564605221747
13.44,0.00125211609885039,0.0106562503817743
13.45,0.0012476143781577,0.0106560305567358
13.46,0.00124275565883592,0.0106556532286229
13.47,0.00123744654825149,0.0106549705789995
13.48,0.00123159364436104,0.0106538357210023
13.49,0.00122510332869513,0.0106521231939472
13.5,0.00121788176635828,0.0106497289633288
13.51,0.00120983511304519,0.010646549926215
13.52,0.00120086952445054,0.0106424829796735
13.53,0.00119090321768355,0.0106374368452191
13.54,0.00117990265551158,0.0106313675421541
13.55,0.00116784636211652,0.0106242429142278
13.56,0.00115471285297946,0.0106160316665684
13.57,0.00114048044346318,0.0106067223160172
13.58,0.00112512724881212,0.010596323191129
13.59,0.00110863137556996,0.0105848434818374
13.6,0.00109097093028036,0.010572292378076
13.61,0.00107212401948697,0.0105586790697784
13.62,0.00105206874973346,0.010544012746878
13.63,0.00103079518497516,0.0105283019692979
13.64,0.001008341218814,0.010511552776918
13.65,0.000984756656467307,0.0104937751134416
13.66,0.000960091119967175,0.0104749970579062
13.67,0.000934394185549419,0.0104552512231832
13.68,0.000907715429449851,0.0104345702221438
13.69,0.000880104427904282,0.0104129866676594
13.7,0.00085161075714851,0.0103905331726013
13.71,0.000822283993418359,0.0103672423498407
13.72,0.000792173712949633,0.0103431468122489
13.73,0.000761329489366256,0.0103182794312742
13.74,0.000729803799162678,0.0102926804911877
13.75,0.000697660769493781,0.0102664160488996
13.76,0.000664967440832525,0.0102395585398359
13.77,0.000631790853651877,0.0102121803994222
13.78,0.000598198048424785,0.0101843540630845
13.79,0.000564256065624209,0.0101561519662484
13.8,0.000530031945723123,0.0101276465443399
13.81,0.000495592730652615,0.0100989100884293
13.82,0.000461005495880898,0.0100700115694126
13.83,0.000426337350413299,0.0100410166380112
13.84,0.000391653075853562,0.0100119894898651
13.85,0.000357008138366548,0.00998298907771077
13.86,0.000322455675257383,0.00995407304355866
13.87,0.000288048823831201,0.00992529902941921
13.88,0.000253840721393151,0.00989672467730288
13.89,0.000219884506508242,0.00986840750449211
13.9,0.000186233346718704,0.00984040215952506
13.91,0.000152940438543981,0.00981276042219563
13.92,0.000120058979763397,0.00978553394756972
13.93,8.7642168156281e-05,0.00975877439071322
13.94,5.57432015019447e-05,0.009732533406692
13.95,2.44083302496421e-05,0.00970685571989255
13.96,-6.34398447164459e-06,0.00968175833198378
13.97,-3.65022288630198e-05,0.00965725131395516
13.98,-6.6054878661905e-05,0.00963334370089211
13.99,-9.4990367751011e-05,0.0096100403842637
14,-0.000123297119549371,0.00958734521963493
14.01,-0.000150963557476014,0.00956526206257077
14.02,-0.000177978104949982,0.00954379476863622
14.03,-0.000204329185390304,0.00952294719339626
14.04,-0.000230005222216018,0.00950272319241589
14.05,-0.000254999530985022,0.00948312618828205
14.06,-0.000279324981353496,0.0094641564404041
14.07,-0.000302999277287588,0.00944580805015204
14.08,-0.000326040108296219,0.00942807368763049
14.09,-0.000348465163888307,0.00941094602294409
14.1,-0.000370292133572783,0.00939441772619747
14.11,-0.000391538706858562,0.00937848146749528
14.12,-0.000412222573254572,0.00936312991694215
14.13,-0.000432361422269725,0.00934835574464271
14.14,-0.000451972941275032,0.00933415140904796
14.15,-0.000471074768469442,0.0093205045005752
14.16,-0.000489688245453175,0.00930739355852927
14.17,-0.000507849721981855,0.00929478017824652
14.18,-0.000525599300384435,0.0092826217719846
14.19,-0.000542977082989875,0.00927087575200113
14.2,-0.00056002317212713,0.00925949953055375
14.21,-0.000576777670125148,0.0092484505199001
14.22,-0.000593280676110731,0.00923768581528434
14.23,-0.000609572215561082,0.0092271552206407
14.24,-0.000625692240303809,0.00921680124859351
14.25,-0.000641680698964364,0.00920656609475361
14.26,-0.000657580945224083,0.00919639431583404
14.27,-0.000673449952987864,0.00918623991295661
14.28,-0.000689348101216483,0.00917605924834531
14.29,-0.000705335768870722,0.00916580868422417
14.3,-0.000721473334911356,0.00915544458281717
14.31,-0.000737821161508876,0.00914492164410965
14.32,-0.000754439543672614,0.00913418791913229
14.33,-0.000771388759621613,0.00912318979667707
14.34,-0.000788729087574911,0.009111873665536
14.35,-0.000806520805751555,0.00910018591450106
14.36,-0.0008248215977276,0.00908807434613072
14.37,-0.00084367876850716,0.00907549241804927
14.38,-0.000863137028451354,0.00906239500164746
14.39,-0.000883241099531892,0.00904873811776337
14.4,-0.000904035750162792,0.00903448238502436
14.41,-0.000925565760368656,0.00901958957150511
14.42,-0.000947875910174079,0.00900402144528033
14.43,-0.000971010979603669,0.00898773977442467
14.44,-0.000995015748682023,0.00897070632701285
14.45,-0.00101993499743374,0.00895288287111953
14.46,-0.00104581350588343,0.00893423117481941
14.47,-0.00107268207521576,0.00891472138495083
14.48,-0.00110051566739174,0.00889436470086257
14.49,-0.00112927535368982,0.00887318942824757
14.5,-0.0011589222093956,0.00885122426950696
14.51,-0.0011894173097947,0.00882849792704186
14.52,-0.00122072173017273,0.00880503910325342
14.53,-0.00125279654581531,0.00878087650054276
14.54,-0.00128560283200804,0.00875603882131101
14.55,-0.00131910166887527,0.00873055524699445
14.56,-0.00135325424783233,0.00870446597683753
14.57,-0.00138801674248276,0.00867782208424394
14.58,-0.00142332481485757,0.00865067454705666
14.59,-0.00145910899788498,0.00862307419946973
14.6,-0.00149529982449318,0.00859507187567718
14.61,-0.00153182782761041,0.00856671840987307
14.62,-0.00156862354016486,0.0085380646362514
14.63,-0.00160561749508473,0.00850916138900624
14.64,-0.00164274025216419,0.00848006216205963
14.65,-0.00167992247866113,0.00845083108824575
14.66,-0.0017170948686994,0.0084215349601268
14.67,-0.00175418811640287,0.00839224057026495
14.68,-0.00179114488787209,0.00836300205881479
14.69,-0.0018279557371146,0.00833382295630045
14.7,-0.00186462319011464,0.00830469414083844
14.71,-0.00190114977285644,0.00827560649054529
14.72,-0.00193753800976629,0.00824655072929811
14.73,-0.00197379041903856,0.00821751696401646
14.74,-0.00200990951730965,0.00818849514738053
14.75,-0.00204589782121598,0.00815947523207046
14.76,-0.00208175784739395,0.00813044717076644
14.77,-0.00211749211247996,0.00810140091614864
14.78,-0.00215310515908169,0.00807232973677808
14.79,-0.00218860963369197,0.00804324016473918
14.8,-0.00222402020631663,0.00801414180463485
14.81,-0.00225935149042283,0.00798503866373267
14.82,-0.00229461804293894,0.00795592915196494
14.83,-0.00232983441833517,0.00792681143590154
14.84,-0.0023650151710817,0.00789768368211238
14.85,-0.00240017485564871,0.00786854405716735
14.86,-0.00243532802650639,0.00783939072763634
14.87,-0.00247048923812493,0.00781022186008924
14.88,-0.00250567304386083,0.00778103551084285
14.89,-0.00254088247632104,0.00775184212087884
14.9,-0.00257607456195718,0.0077227092773031
14.91,-0.00261119483097202,0.00769371937745483
14.92,-0.0026461888135683,0.00766495481867324
14.93,-0.00268100203994875,0.00763649799829752
14.94,-0.00271558004031612,0.00760843131366688
14.95,-0.00274986834487316,0.00758083716212053
14.96,-0.0027838124838226,0.00755379794099766
14.97,-0.00281735801810123,0.00752739909030705
14.98,-0.00285045063158197,0.00750173822073572
14.99,-0.00288303874754925,0.00747690093774355
15,-0.00291508162399736,0.00745291265520361
15.01,-0.00294654122759805,0.00742978373909224
15.02,-0.00297737952502306,0.0074075245553858
15.03,-0.00300755848294416,0.00738614547006065
15.04,-0.0030370400680331,0.00736565684909312
15.05,-0.00306578628504136,0.00734607282835399
15.06,-0.0030937592910394,0.00732742262329159
15.07,-0.00312092128117744,0.00730973921924868
15.08,-0.00314723445060567,0.00729305560156801
15.09,-0.00317266099447429,0.00727740475559234
15.1,-0.00319716790472549,0.00726281441977281
15.11,-0.00322074136046949,0.00724929134499421
15.12,-0.00324337233760848,0.0072368370352497
15.13,-0.0032650518118594,0.00722545297619226
15.14,-0.00328577075467833,0.00721514023164973
15.15,-0.00330552013326051,0.00720589944362484
15.16,-0.0033242909146159,0.00719773123578013
15.17,-0.00334207406575448,0.00719063623177809
15.18,-0.00335886055368621,0.00718461505528127
15.19,-0.00337464134542107,0.00717966832995216
15.2,-0.00338940572378439,0.00717580561199902
15.21,-0.00340313622975115,0.00717307168173686
15.22,-0.00341581360253845,0.00717150861227622
15.23,-0.00342741846379017,0.0071711468369774
15.24,-0.0034379314300383,0.00717201628312461
15.25,-0.00344733311781484,0.00717414687800208
15.26,-0.00345560414365177,0.00717756854889402
15.27,-0.00346272512408109,0.00718231122308464
15.28,-0.0034686766756348,0.00718840482785815
15.29,-0.00347343941484488,0.00719587929049878
15.3,-0.00347699602152459,0.0072047528725471
15.31,-0.00347933742861218,0.0072149971725692
15.32,-0.00348045663232715,0.00722657212338752
15.33,-0.00348034662888902,0.00723943765782452
15.34,-0.00347900041451728,0.00725355370870264
15.35,-0.00347641098543145,0.00726888020884432
15.36,-0.00347257133785103,0.00728537709107203
15.37,-0.00346747446799554,0.0073030042882082
15.38,-0.00346111334840426,0.0073217193887348
15.39,-0.00345348040697175,0.00734142606130246
15.4,-0.00344456752694777,0.00736197405473048
15.41,-0.00343437417246168,0.00738320433931213
15.42,-0.00342293022588189,0.00740493214859841
15.43,-0.00341027317413661,0.00742696628195479
15.44,-0.00339644050415405,0.00744911553874672
15.45,-0.0033814697028624,0.00747118871833967
15.46,-0.00336539824211477,0.00749299312766414
15.47,-0.00334826324703694,0.00751430174764737
15.48,-0.00333010149602741,0.00753485323321327
15.49,-0.00331094975240956,0.00755438474685081
15.5,-0.00329084477950679,0.00757263345104899
15.51,-0.0032698328324297,0.00758933421442745
15.52,-0.00324799813343788,0.00760421273012855
15.53,-0.00322543439657812,0.00761699239742532
15.54,-0.00320223533589722,0.00762739661559078
15.55,-0.00317849486346305,0.00763516838798488
15.56,-0.00315430768342783,0.00764012913431523
15.57,-0.00312976869796482,0.00764211987837636
15.58,-0.0031049728092473,0.00764098164396278
15.59,-0.00308001491944856,0.00763655545486902
15.6,-0.00305498993074188,0.00762868233488963
15.61,-0.00302999274530053,0.00761720330781911
15.62,-0.00300511248692388,0.00760197707669777
15.63,-0.0029804155874654,0.0075829747949769
15.64,-0.00295596438660374,0.00756035222906468
15.65,-0.00293182164556734,0.00753430687879712
15.66,-0.00290805012558463,0.00750503624401023
15.67,-0.00288471258788404,0.00747273782453999
15.68,-0.002861871793694,0.00743760912022241
15.69,-0.00283959050424296,0.00739984763089348
15.7,-0.00281793148075933,0.00735965085638921
15.71,-0.00279695752857969,0.00731722066325183
15.72,-0.00277672466167309,0.00727285807573175
15.73,-0.00275725868507645,0.00722695944618184
15.74,-0.00273857764208001,0.00717992421712594
15.75,-0.00272069957597401,0.00713215183108796
15.76,-0.00270364253004867,0.00708404173059175
15.77,-0.00268742454759424,0.00703599335816116
15.78,-0.00267206367190094,0.00698840615632007
15.79,-0.00265757793356422,0.0069416783108092
15.8,-0.00264398507119962,0.00689617910135661
15.81,-0.00263130253144274,0.00685224890167778
15.82,-0.0026195477482344,0.00681022682870497
15.83,-0.00260873307066985,0.00677044862591329
15.84,-0.00259885050846204,0.00673323654294903
15.85,-0.00258988698647832,0.00669890945600126
15.86,-0.00258182942958608,0.00666778624125906
15.87,-0.00257466476265268,0.0066401857749115
15.88,-0.00256837938782693,0.00661637518401017
15.89,-0.00256295761638339,0.00659641459905656
15.9,-0.00255838323687807,0.00658031240141467
15.91,-0.00255464003786698,0.00656807697244848
15.92,-0.00255171180790612,0.006559716693522
15.93,-0.00254957853254911,0.00655524202511542
15.94,-0.00254820498534002,0.00655467174417384
15.95,-0.00254755213682056,0.00655802670675857
15.96,-0.00254758046627126,0.0065652791340766
15.97,-0.00254824848792804,0.00657620670791753
15.98,-0.00254951422476568,0.00659053847521662
15.99,-0.00255133569975893,0.00660800348290916
16,-0.00255367093588255,0.0066283307779304
16.01,-0.00255647795611133,0.00665124940721563
